E54Dimension_id	permalink	label_it	label_en	close_match	related_match	type	unit	value
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1974/rdq295/height/21cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1974/rdq295/height/21cm	Altezza 21 cm	Height 21 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	21
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq157/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq157/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq61/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq61/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1963/rdq175/extent/12p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1963/rdq175/extent/12p	12 pagine	12 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	12
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq106/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq106/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq239/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq239/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq50/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq50/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq193/extent/7p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq193/extent/7p	7 pagine	7 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	7
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq200/extent/13p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq200/extent/13p	13 pagine	13 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	13
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq169/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq169/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq156/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq156/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq91/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq91/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq54/extent/10p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq54/extent/10p	10 pagine	10 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1963/rdq178/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1963/rdq178/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq193/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq193/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq42/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq42/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq101/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq101/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq194/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1964/rdq194/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq95/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq95/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1972/rdq279/extent/7p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1972/rdq279/extent/7p	7 pagine	7 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	7
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq99/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq99/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq115/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq115/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1965/rdq207/height/21cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1965/rdq207/height/21cm	Altezza 21 cm	Height 21 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	21
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1965/rdq202/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1965/rdq202/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq47/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq47/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1963/rdq171/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1963/rdq171/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq116/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq116/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1973/rdq289/height/21cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1973/rdq289/height/21cm	Altezza 21 cm	Height 21 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	21
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq88/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq88/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq105/extent/13p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq105/extent/13p	13 pagine	13 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	13
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq94/extent/6p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq94/extent/6p	6 pagine	6 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	6
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1967/rdq231/extent/16p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1967/rdq231/extent/16p	16 pagine	16 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	16
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq65/extent/16p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq65/extent/16p	16 pagine	16 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	16
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq35/extent/6p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq35/extent/6p	6 pagine	6 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	6
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq79/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq79/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq51/extent/18p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq51/extent/18p	18 pagine	18 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	18
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq153/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq153/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1955/rdq19/extent/18c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1955/rdq19/extent/18c	18 carte	18 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	18
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1955/rdq27/extent/11p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1955/rdq27/extent/11p	11 pagine	11 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	11
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq120/extent/16p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq120/extent/16p	16 pagine	16 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	16
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq77/extent/14p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq77/extent/14p	14 pagine	14 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	14
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1972/rdq280/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1972/rdq280/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq79/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq79/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq92/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq92/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq114/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq114/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq46/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq46/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq74/extent/13p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq74/extent/13p	13 pagine	13 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	13
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq123/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq123/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq244/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq244/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq123/extent/10p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq123/extent/10p	10 pagine	10 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq98/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq98/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq62/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq62/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1961/rdq144/extent/16p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1961/rdq144/extent/16p	16 pagine	16 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	16
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq55/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1957/rdq55/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1967/rdq229/height/21cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1967/rdq229/height/21cm	Altezza 21 cm	Height 21 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	21
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1976/rdq305/extent/6p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1976/rdq305/extent/6p	6 pagine	6 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	6
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1954/rdq9/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1954/rdq9/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq37/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq37/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1969/rdq252/extent/10p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1969/rdq252/extent/10p	10 pagine	10 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1961/rdq136/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1961/rdq136/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1954/rdq3/extent/17p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1954/rdq3/extent/17p	17 pagine	17 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	17
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq130/extent/10p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq130/extent/10p	10 pagine	10 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1971/rdq265/extent/5p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1971/rdq265/extent/5p	5 pagine	5 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	5
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq50/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1956/rdq50/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq240/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq240/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq71/extent/11p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1958/rdq71/extent/11p	11 pagine	11 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	11
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq246/extent/15p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1968/rdq246/extent/15p	15 pagine	15 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	15
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq166/height/22cm	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1962/rdq166/height/22cm	Altezza 22 cm	Height 22 cm	http://vocab.getty.edu/aat/300055644		https://w3id.org/ficlitdl/dimension-type/height	https://w3id.org/ficlitdl/measurement-unit-type/centimetre	22
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1973/rdq290/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1973/rdq290/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq111/extent/17p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq111/extent/17p	17 pagine	17 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	17
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1971/rdq269/extent/10c	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1971/rdq269/extent/10c	10 carte	10 leaves		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/leaf	10
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1965/rdq212/extent/9p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1965/rdq212/extent/9p	9 pagine	9 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	9
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq100/extent/12p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1959/rdq100/extent/12p	12 pagine	12 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	12
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq114/extent/15p	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/notebooks/1/1960/rdq114/extent/15p	15 pagine	15 pages		http://vocab.getty.edu/aat/300055645	https://w3id.org/ficlitdl/dimension-type/extent	https://w3id.org/ficlitdl/measurement-unit-type/page	15
